agency_cd,site_id,station_nm,site_tp_cd,lat,lon,coord_acy_cd,datum,elev_m,alt_acy_va,alt_datum_cd,huc8,interval,parm_cd,stat_cd,ts_id,date_begin,date_end,count_nu,total_yrs,total_post1980,comid,geometry
USGS,11433930,MORMON RAVINE NR NEWCASTLE CA,ST,38.83656658,-121.0943902,F,NAD83, 500, 20,NGVD29,18020128,dv,00060,00003,216843,1989-10-01,2019-09-12,2161,30,39,14994511,"c(-121.0943902, 38.83656658)"
USGS,11434500,ECHO LAKE CONDUIT NR PHILLIPS CA,ST,38.83101846,-120.0376835,F,NAD83,NA,NA,NA,16050101,dv,00060,00003,216812,1923-08-23,2019-09-30,33466,96,39,8943685,"c(-120.0376835, 38.83101846)"
USGS,11435100,PYRAMID C A TWIN BRIDGES CA,ST,38.81574095,-120.1171308,F,NAD83,NA,NA,NA,18020129,dv,00060,00003,216810,1970-10-01,2019-09-30,17897,49,39,14982014,"c(-120.1171308, 38.81574095)"
USGS,11436000,SILVER LK OUTLET NR KIRKWOOD CA,ST,38.67157545,-120.1229654,F,NAD83, 7199.50,.01,NGVD29,18020129,dv,00060,00003,216811,1922-10-01,2019-09-30,35429,97,39,14983016,"c(-120.1229654, 38.67157545)"
USGS,11436999,CAPLES C RELEASE BL CAPLES DAM NR KIRKWOOD CA,ST,38.7085188,-120.0515736,F,NAD83,NA,NA,NA,18020129,dv,00060,00003,216807,1992-09-30,2019-09-30,9862,27,39,14982798,"c(-120.0515736, 38.7085188)"
USGS,11437000,CAPLES LK OUTLET NR KIRKWOOD CA,ST,38.70796326,-120.051018,F,NAD83,NA,NA,NA,18020129,dv,00060,00003,10914,1922-10-01,1992-09-29,25559,70,12,14982798,"c(-120.051018, 38.70796326)"
USGS,11437500,CAPLES LK SPILLWAY NR KIRKWOOD CA,ST,38.7043523,-120.0651852,F,NAD83,NA,NA,NA,18020129,dv,00060,00003,10915,1969-10-01,1992-09-29,6207,23,12,14982844,"c(-120.0651852, 38.7043523)"
USGS,11439000,EL DORADO CN NR KYBURZ CA,ST,38.7643516,-120.320194,F,NAD83,NA,NA,NA,18020129,dv,00060,00003,216806,1992-09-30,2019-09-30,9862,27,39,14982590,"c(-120.320194, 38.7643516)"
USGS,11439300,EL DORADO PH NR POLLOCK PINES CA,ST,38.7935142,-120.6193721,F,NAD83,NA,NA,NA,18020129,dv,00060,00003,10918,1982-10-01,1996-09-29,5113,14,16,14982336,"c(-120.6193721, 38.7935142)"
USGS,11439500,SF AMERICAN R NR KYBURZ(RIVER ONLY) CA,ST,38.76351814,-120.3285276,F,NAD83,NA,NA,NA,18020129,dv,00060,00003,216845,1922-10-01,2019-09-30,35429,97,39,14982602,"c(-120.3285276, 38.76351814)"
USGS,11439501,SF AMERICAN R NR KYBURZ TOTAL FLOW CA,ST,38.76351814,-120.3285276,F,NAD83,NA,NA,NA,18020129,dv,00060,00003,216900,1922-10-01,2019-09-30,35429,97,39,14982602,"c(-120.3285276, 38.76351814)"
USGS,11439999,ALDER C NR WHITE HALL (CREEK ONLY) CA,ST,38.7558333,-120.3733333,S,NAD83, 3844,4.3,NAVD88,18020129,dv,00060,00003,228323,1970-10-01,2019-09-30,3482,49,39,14983440,"c(-120.3733333, 38.7558333)"
USGS,11440900,JONES FORK PP NR KYBURZ CA,ST,38.8507393,-120.3818629,F,NAD83,NA,NA,NA,18020129,dv,00060,00003,10928,1986-09-30,2015-09-29,10592,29,35,14986576,"c(-120.3818629, 38.8507393)"
USGS,11441002,UNION VALLEY PH NR PACIFIC CA,ST,38.8646273,-120.4438098,F,NAD83,NA,NA,NA,18020129,dv,00060,00003,10931,1986-09-30,2015-09-29,10592,29,35,14981594,"c(-120.4438098, 38.8646273)"
USGS,11441500,SF SILVER C NR ICE HOUSE CA,ST,38.81879517,-120.3651957,F,NAD83, 5290.00, 20,NGVD29,18020129,dv,00060,00003,232577,1924-10-01,2019-09-30,34697,95,39,14981972,"c(-120.3651957, 38.81879517)"
USGS,11441780,JAYBIRD PH NR POLLOCK PINES CA,ST,38.83407049,-120.531591,F,NAD83,NA,NA,NA,18020129,dv,00060,00003,10937,1991-10-01,2015-09-29,8765,24,35,14981880,"c(-120.531591, 38.83407049)"
USGS,11441800,SILVER C BL JUNCTION DAM NR POLLOCK PINES CA,ST,38.85212708,-120.4571437,F,NAD83,NA,NA,NA,18020129,dv,00060,00003,217029,1987-10-01,2019-09-30,11066,32,39,14983592,"c(-120.4571437, 38.85212708)"
USGS,11441895,CAMINO PH NR POLLOCK PINES CA,ST,38.79545866,-120.6218722,F,NAD83,NA,NA,NA,18020129,dv,00060,00003,10942,1986-09-30,2015-09-29,10592,29,35,14982336,"c(-120.6218722, 38.79545866)"
USGS,11441900,SILVER C BL CAMINO DIV DAM CA,ST,38.8237926,-120.5393692,F,NAD83,NA,NA,NA,18020129,dv,00060,00003,217030,1960-10-01,2019-09-30,21549,59,39,14981952,"c(-120.5393692, 38.8237926)"
USGS,11442500,SF AMERICAN R BL SILVER C NR POLLOCK PINES CA,ST,38.79351424,-120.618261,S,NAD83,NA,NA,NA,18020129,dv,00060,00003,10945,1969-10-29,1993-10-06,8744,24,13,14982364,"c(-120.618261, 38.79351424)"
USGS,11442700,BRUSH C BL BRUSH CREEK DAM NR POLLOCK PINES CA,ST,38.8112919,-120.623261,F,NAD83,NA,NA,NA,18020129,dv,00060,00003,237567,1987-10-01,2019-09-30,11687,32,39,14982148,"c(-120.623261, 38.8112919)"
USGS,11443460,WHITEROCK PH NR PLACERVILLE CA,ST,38.76518019,-120.7868786,F,NAD83,NA,NA,NA,18020129,dv,00060,00003,10953,1986-09-30,2015-09-29,10592,29,35,14982660,"c(-120.7868786, 38.76518019)"
USGS,11443500,SF AMERICAN R NR CAMINO CA,ST,38.7729583,-120.7015975,F,NAD83, 1650.00, 20,NGVD29,18020129,dv,00060,00003,216804,1922-10-01,2019-09-30,35429,97,39,14982578,"c(-120.7015975, 38.7729583)"
USGS,11444200,ROCK C OVERFLOW WEIR A DIV NR PLACERVILLE CA,ST,38.79434654,-120.7754889,F,NAD83,NA,NA,NA,18020129,dv,00060,00003,213377,1986-10-10,2017-09-30,9450,31,37,14982384,"c(-120.7754889, 38.79434654)"
USGS,11444201,ROCK C NR PLACERVILLE CA,ST,38.79434654,-120.7754889,F,NAD83,NA,NA,NA,18020129,dv,00060,00003,217469,1986-10-01,2017-09-30,9459,31,37,14982384,"c(-120.7754889, 38.79434654)"
USGS,11444260,ROCK C FISH REL A DIV NR PLACERVILLE CA,ST,38.79406877,-120.7754889,F,NAD83,NA,NA,NA,18020129,dv,00060,00003,217417,1986-10-14,2017-09-30,9446,31,37,14982384,"c(-120.7754889, 38.79406877)"
USGS,11444280,ROCK C PH NR PLACERVILLE CA,ST,38.78323555,-120.7785447,F,NAD83,NA,NA,NA,18020129,dv,00060,00003,217416,1986-10-01,2017-09-30,9862,31,37,14982456,"c(-120.7785447, 38.78323555)"
USGS,11444500,SF AMERICAN R NR PLACERVILLE CA,ST,38.7710133,-120.8163242,F,NAD83, 920.00, 20,NGVD29,18020129,dv,00060,00003,217415,1911-10-01,2019-09-30,23376,108,39,14982644,"c(-120.8163242, 38.7710133)"
USGS,11446500,AMERICAN R A FAIR OAKS CA,ST,38.6354601,-121.2277262,F,NAD83, 71.53,.01,NGVD29,18020111,dv,00060,00003,10977,1904-10-01,2020-11-17,42417,116,40,948021150,"c(-121.2277262, 38.6354601)"
USGS,11447293,DRY C A VERNON ST BRIDGE A ROSEVILLE CA,ST,38.73323514,-121.301895,S,NAD83, 102.33,0.5,NAVD88,18020111,dv,00060,00003,10990,1996-10-30,2012-04-02,4653,16,32,15022307,"c(-121.301895, 38.73323514)"
USGS,11447360,ARCADE C NR DEL PASO HEIGHTS CA,ST,38.64184848,-121.3827302,S,NAD83, 50,2.5,NGVD29,18020111,dv,00060,00003,10993,1963-08-01,2020-11-17,14559,57,40,15022679,"c(-121.3827302, 38.64184848)"
USGS,11447650,SACRAMENTO R A FREEPORT CA,ST,38.45601954,-121.5013437,S,NAD83,NA,NA,NA,18020163,dv,00060,00003,166794,1948-10-01,2015-09-30,24471,67,35,15048349,"c(-121.5013437, 38.45601954)"
USGS,11451000,CACHE C NR LOWER LAKE CA,ST,38.9240648,-122.5658147,F,NAD83, 1279.34,.01,NGVD29,18020116,dv,00060,00003,11066,1944-10-01,2020-11-17,27807,76,40,8009269,"c(-122.5658147, 38.9240648)"
USGS,11451300,NF CACHE C NR CLEARLAKE OAKS CA,ST,39.07544877,-122.5341477,F,NAD83,NA,NA,NA,18020116,dv,00060,00003,11073,1983-10-01,2020-11-17,11994,37,40,8006491,"c(-122.5341477, 39.07544877)"
USGS,11451720,BEAR C NR RUMSEY CA,ST,38.94406375,-122.3446981,S,NAD83, 910, 20,NGVD29,18020116,dv,00060,00003,11083,1958-10-01,1998-01-04,8064,40,18,8009251,"c(-122.3446981, 38.94406375)"
USGS,11452500,CACHE C A YOLO CA,ST,38.727126,-121.8071874,F,NAD83, 52.27,.01,NGVD29,18020116,dv,00060,00003,11093,1903-01-01,2020-11-17,43056,117,40,15030099,"c(-121.8071874, 38.727126)"
USGS,11452600,CACHE C INFLOW TO SETTLING BASIN NR YOLO CA,ST,38.72601499,-121.7299631,S,NAD83, 60.95,.01,NAVD88,18020116,dv,00060,00003,11096,2007-10-01,2017-04-30,2198,10,37,15034761,"c(-121.7299631, 38.72601499)"
USGS,11452800,CACHE C OVERFLOW WEIR FROM SETTLING BAS NR WOOD'LD,ST,38.68268185,-121.6730164,S,NAD83, 49.10,.01,NAVD88,18020163,dv,00060,00003,11108,2008-01-11,2020-11-11,2128,12,40,15034855,"c(-121.6730164, 38.68268185)"
USGS,11452900,CACHE C OUTFLOW FROM SETTLING BASIN NR WOODLAND CA,ST,38.67851526,-121.6727386,S,NAD83, 50.02,.01,NAVD88,18020163,dv,00060,00003,11112,2009-02-18,2020-11-17,2004,11,40,948021159,"c(-121.6727386, 38.67851526)"
USGS,11452901,CACHE C TOTAL FLOW FROM SETTLING BAS NR WOOD'LD CA,ST,38.67851526,-121.6727386,S,NAD83, 50.02,.01,NAVD88,18020163,dv,00060,00003,226077,2009-02-18,2020-11-11,1972,11,40,948021159,"c(-121.6727386, 38.67851526)"
USGS,11453000,YOLO BYPASS NR WOODLAND CA,ST,38.6776817,-121.6441266,F,NAD83,NA,NA,NA,18020163,dv,00060,00003,11119,1939-10-01,2020-11-17,18550,81,40,15034855,"c(-121.6441266, 38.6776817)"
USGS,11453500,PUTAH C NR GUENOC CA,ST,38.77879078,-122.5174807,F,NAD83, 914.18,.01,NGVD29,18020162,dv,00060,00003,11137,1904-10-01,2020-11-17,25776,116,40,8015823,"c(-122.5174807, 38.77879078)"
USGS,11454000,PUTAH C NR WINTERS CA,ST,38.51518487,-122.0819159,F,NAD83, 160.75,.01,NGVD29,18020162,dv,00060,00003,11151,1930-06-28,2020-11-17,33016,90,40,15033009,"c(-122.0819159, 38.51518487)"
USGS,11454210,PUTAH SOUTH CN NR WINTERS CA,ST,38.4926849,-122.0030248,F,NAD83,NA,NA,NA,18020162,dv,00060,00003,217412,1994-10-01,2019-09-30,8766,25,39,15040257,"c(-122.0030248, 38.4926849)"
USGS,11456000,NAPA R NR ST HELENA CA,ST,38.51129745,-122.455813,S,NAD83, 191.37,.01,NAVD88,18050002,dv,00060,00003,11259,1929-10-01,2020-11-17,28932,91,40,1668313,"c(-122.455813, 38.51129745)"
USGS,11458000,NAPA R NR NAPA CA,ST,38.3682457,-122.3033085,F,NAD83, 24.74,.01,NGVD29,18050002,dv,00060,00003,11270,1929-10-01,2020-11-17,23424,91,40,1669113,"c(-122.3033085, 38.3682457)"
USGS,11458350,TULUCAY C A NAPA CA,ST,38.28574818,-122.2758066,5,NAD83, 15, 10,NGVD29,18050002,dv,00060,00003,11279,1971-10-01,2002-04-30,4537,31,22,1669213,"c(-122.2758066, 38.28574818)"
USGS,11458433,SONOMA CREEK A KENWOOD CA,ST,38.4188004,-122.5627606,S,NAD83, 420, 20,NGVD29,18050002,dv,00060,00003,11288,2008-10-01,2020-11-17,4431,12,40,1669045,"c(-122.5627606, 38.4188004)"
USGS,11458500,SONOMA C A AGUA CALIENTE CA,ST,38.32324705,-122.4944258,S,NAD83, 94.28,.01,NGVD29,18050002,dv,00060,00003,11295,1955-02-09,2020-11-17,16718,65,40,948050091,"c(-122.4944258, 38.32324705)"
USGS,11459150,PETALUMA R A COPLAND PUMPING STATION A PETALUMA CA,ST,38.2382502,-122.6402637,S,NAD83, 0,.01,NGVD29,18050002,dv,00060,00003,11297,1998-11-29,2010-05-28,431,12,30,1670231,"c(-122.6402637, 38.2382502)"
USGS,11459500,NOVATO C A NOVATO CA,ST,38.10769775,-122.5799815,F,NAD83, 14.76,.01,NGVD29,18050002,dv,00060,00003,11300,1946-10-01,2020-11-17,27077,74,40,1669845,"c(-122.5799815, 38.10769775)"
USGS,11460000,CORTE MADERA C A ROSS CA,ST,37.96297947,-122.556922,S,NAD83, 7.97,.02,NGVD29,18050002,dv,00060,00003,11304,1951-02-22,2020-11-17,19138,69,40,1671509,"c(-122.556922, 37.96297947)"
USGS,11460400,LAGUNITAS C A SAMUEL P TAYLOR STATE PARK CA,ST,38.0268673,-122.736377,F,NAD83,NA,NA,NA,18050005,dv,00060,00003,11314,1982-12-21,2020-11-17,13847,38,40,5329621,"c(-122.736377, 38.0268673)"
USGS,11460600,LAGUNITAS C NR PT REYES STATION CA,ST,38.08019988,-122.7844348,F,NAD83, 13.31,.01,NGVD29,18050005,dv,00060,00003,11319,1974-10-01,2020-11-17,16850,46,40,5329511,"c(-122.7844348, 38.08019988)"
USGS,11460750,WALKER C NR MARSHALL CA,ST,38.1757531,-122.8183254,F,NAD83,NA,NA,NA,18050005,dv,00060,00003,11324,1983-10-01,2020-11-17,13563,37,40,5329357,"c(-122.8183254, 38.1757531)"
USGS,11461000,RUSSIAN R NR UKIAH CA,ST,39.1954471,-123.1950048,F,NAD83, 599.22,.01,NGVD29,18010110,dv,00060,00003,11334,1911-10-01,2020-11-17,25615,109,40,8269099,"c(-123.1950048, 39.1954471)"
USGS,11461500,EF RUSSIAN R NR CALPELLA CA,ST,39.24655605,-123.1302806,F,NAD83, 787.87,.01,NGVD29,18010110,dv,00060,00003,11341,1941-10-01,2020-11-17,28895,79,40,8269091,"c(-123.1302806, 39.24655605)"
USGS,11462000,EF RUSSIAN R NR UKIAH CA,ST,39.1973914,-123.1875046,F,NAD83, 614.41,.01,NGVD29,18010110,dv,00060,00003,11351,1911-09-01,2011-10-01,22189,100,31,8269105,"c(-123.1875046, 39.1973914)"
USGS,11462080,RUSSIAN R NR TALMAGE CA,ST,39.1129496,-123.1830602,5,NAD83, 560, 20,NGVD29,18010110,dv,00060,00003,11354,2009-08-06,2020-11-17,4120,11,40,8268521,"c(-123.1830602, 39.1129496)"
USGS,11462500,RUSSIAN R NR HOPLAND CA,ST,39.02656314,-123.1305588,F,NAD83, 497.61,.01,NGVD29,18010110,dv,00060,00003,11358,1939-10-01,2020-11-17,29632,81,40,8269119,"c(-123.1305588, 39.02656314)"
USGS,11463000,RUSSIAN R NR CLOVERDALE CA,ST,38.8793475,-123.0536124,F,NAD83, 350, 20,NGVD29,18010110,dv,00060,00003,11382,1951-08-01,2020-11-17,25312,69,40,8271445,"c(-123.0536124, 38.8793475)"
USGS,11463170,BIG SULPHUR C A G RESORT NR CLOVERDALE CA,ST,38.79768326,-122.8024929,F,NAD83,NA,NA,NA,18010110,dv,00060,00003,11393,1980-10-01,2020-11-17,14654,40,40,8271917,"c(-122.8024929, 38.79768326)"
USGS,11463200,BIG SULPHUR C NR CLOVERDALE CA,ST,38.8260167,-122.9969442,F,NAD83,NA,NA,NA,18010110,dv,00060,00003,11397,1957-07-01,2020-11-17,14886,63,40,8271875,"c(-122.9969442, 38.8260167)"
USGS,11463500,RUSSIAN R A GEYSERVILLE CA,ST,38.71268685,-122.8958295,F,NAD83, 190, 20,NGVD29,18010110,dv,00060,00003,11400,1910-10-01,2020-11-17,3857,110,40,8272107,"c(-122.8958295, 38.71268685)"
USGS,11463682,RUSSIAN R A JIMTOWN CA,ST,38.65824247,-122.8294376,S,NAD83, 143.69, .2,NAVD88,18010110,dv,00060,00003,11401,2009-07-01,2020-11-17,3494,11,40,8272211,"c(-122.8294376, 38.65824247)"
USGS,11463900,MAACAMA C NR KELLOGG CA,ST,38.6410198,-122.7638792,S,NAD83, 200, 20,NGVD29,18010110,dv,00060,00003,11417,1961-01-01,2020-11-17,10271,59,40,8272605,"c(-122.7638792, 38.6410198)"
USGS,11463980,RUSSIAN R A DIGGER BEND NR HEALDSBURG CA,ST,38.6329653,-122.8555494,F,NAD83,NA,NA,NA,18010110,dv,00060,00003,11419,1987-10-01,2020-11-17,7428,33,40,8272297,"c(-122.8555494, 38.6329653)"
USGS,11464000,RUSSIAN R NR HEALDSBURG CA,ST,38.61324316,-122.8363818,F,NAD83, 77.01,.01,NGVD29,18010110,dv,00060,00003,11441,1939-10-01,2020-11-17,29634,81,40,8272379,"c(-122.8363818, 38.61324316)"
USGS,11465000,DRY C BL WARM SPRINGS DAM NR GEYSERVILLE CA,ST,38.71963226,-123.0005556,F,NAD83,NA,NA,NA,18010110,dv,00060,00003,11452,1939-10-01,2011-10-09,12061,72,31,8272083,"c(-123.0005556, 38.71963226)"
USGS,11465150,PENA C NR GEYSERVILLE CA,ST,38.70046558,-122.9722211,F,NAD83,NA,NA,NA,18010110,dv,00060,00003,11455,1978-10-01,1990-09-30,4383,12,10,8272147,"c(-122.9722211, 38.70046558)"
USGS,11465200,DRY C NR GEYSERVILLE CA,ST,38.698521,-122.9580539,F,NAD83, 160.49,.16,NAVD88,18010110,dv,00060,00003,11461,1959-10-01,2020-11-17,22329,61,40,8272125,"c(-122.9580539, 38.698521)"
USGS,11465350,DRY C NR MOUTH NR HEALDSBURG CA,ST,38.58741046,-122.8622159,F,NAD83, 55.65,.16,NAVD88,18010110,dv,00060,00003,11480,1981-10-01,2020-11-17,10770,39,40,8272363,"c(-122.8622159, 38.58741046)"
USGS,11465390,RUSSIAN R NR WINDSOR CA,ST,38.5157448,-122.8647153,S,NAD83, 31.60,.10,NGVD29,18010110,dv,00060,00003,200558,2009-06-01,2020-11-17,2313,11,40,8272685,"c(-122.8647153, 38.5157448)"
USGS,11465660,COPELAND C A ROHNERT PARK CA,ST,38.34324776,-122.7019317,S,NAD83, 100, 10,NGVD29,18010110,dv,00060,00003,11483,2006-10-01,2020-11-17,3020,14,40,8273423,"c(-122.7019317, 38.34324776)"
USGS,11465680,LAGUNA DE SANTA ROSA A STONY PT RD NR COTATI CA,ST,38.35213667,-122.7441551,S,NAD83, 0.00,.01,NGVD29,18010110,dv,00060,00003,11484,1998-11-06,2020-11-17,8048,22,40,8273659,"c(-122.7441551, 38.35213667)"
USGS,11465690,COLGAN C NR SANTA ROSA CA,ST,38.40213524,-122.7330434,S,NAD83, 100, 10,NGVD29,18010110,dv,00060,00003,11485,2006-10-01,2020-11-17,3020,14,40,8273657,"c(-122.7330434, 38.40213524)"
USGS,11465700,COLGAN C NR SEBASTOPOL CA,ST,38.37352515,-122.7683227,S,NAD83, 0.00,.01,NGVD29,18010110,dv,00060,00003,11486,1998-11-07,2020-11-17,8046,22,40,8273657,"c(-122.7683227, 38.37352515)"
USGS,11465750,LAGUNA DE SANTA ROSA C NR SEBASTOPOL CA,ST,38.42546874,-122.8291584,S,NAD83, 0.00,.01,NAVD88,18010110,dv,00060,00003,11487,1998-11-18,2020-11-17,8027,22,40,8273287,"c(-122.8291584, 38.42546874)"
USGS,11466170,MATANZAS C A SANTA ROSA CA,ST,38.4388007,-122.7024867,S,NAD83, 157, 10,NGVD29,18010110,dv,00060,00003,11503,2004-10-01,2020-11-17,3506,16,40,948010118,"c(-122.7024867, 38.4388007)"
USGS,11466200,SANTA ROSA C A SANTA ROSA CA,ST,38.4365787,-122.7247096,F,NAD83, 100.00,.01,NGVD29,18010110,dv,00060,00003,11504,1939-10-01,2020-11-17,4779,81,40,8273645,"c(-122.7247096, 38.4365787)"
USGS,11466320,SANTA ROSA C A WILLOWSIDE RD NR SANTA ROSA CA,ST,38.44519026,-122.8072129,S,NAD83, 0.00,.01,NGVD29,18010110,dv,00060,00003,11507,1998-12-09,2020-11-17,8015,22,40,8273639,"c(-122.8072129, 38.44519026)"
USGS,11466800,MARK WEST C NR MIRABEL HEIGHTS CA,ST,38.49407838,-122.8533258,S,NAD83, 0.00,.01,NGVD29,18010110,dv,00060,00003,11509,2005-10-01,2020-11-17,5041,15,40,8273161,"c(-122.8533258, 38.49407838)"
USGS,11467000,RUSSIAN R A HACIENDA BRIDGE NR GUERNEVILLE CA,ST,38.50852336,-122.9277737,F,NAD83, 20.14,.01,NGVD29,18010110,dv,00060,00003,11517,1939-10-01,2020-11-17,29633,81,40,8272725,"c(-122.9277737, 38.50852336)"
USGS,11467510,SF GUALALA R NR THE SEA RANCH CA,ST,38.70907868,-123.4266753,S,NAD83, 40.0,.01,NGVD29,18010109,dv,00060,00003,11543,1991-06-01,2020-11-17,5125,29,40,8280869,"c(-123.4266753, 38.70907868)"
USGS,11467553,NF GUALALA R AB SF GUALALA R NR GUALALA CA,ST,38.7899103,-123.5094535,S,NAD83, 20, 20,NGVD29,18010109,dv,00060,00003,11544,2000-10-01,2020-11-17,5092,20,40,8281665,"c(-123.5094535, 38.7899103)"
USGS,11468010,ALBION R NR COMPTCHE CA,ST,39.260174,-123.6177893,S,NAD83, 145.64,.01,NGVD29,18010108,dv,00060,00003,11559,1961-08-01,2003-09-29,3603,42,23,2664251,"c(-123.6177893, 39.260174)"
USGS,11468070,SF BIG R NR COMPTCHE CA,ST,39.2290609,-123.4663987,S,NAD83, 500, 20,NGVD29,18010108,dv,00060,00003,11562,1960-08-01,2001-09-30,4310,41,21,2664341,"c(-123.4663987, 39.2290609)"
USGS,11469000,MATTOLE R NR PETROLIA CA,ST,40.31319125,-124.283381,S,NAD83, 49.41, 01,NGVD29,18010107,dv,00060,00003,11585,1911-10-01,2020-11-17,26346,109,40,2544433,"c(-124.283381, 40.31319125)"
USGS,11470500,EEL R BL SCOTT DAM NR POTTER VALLEY CA,ST,39.40793878,-122.9713896,F,NAD83,NA,NA,NA,18010103,dv,00060,00003,217382,1922-10-01,2019-09-30,35429,97,39,8309952,"c(-122.9713896, 39.40793878)"
USGS,11471000,POTTER VALLEY PH INTAKE NR POTTER VALLEY CA,ST,39.366552,-123.1275046,F,NAD83,NA,NA,NA,18010110,dv,00060,00003,217373,1909-12-01,2019-09-30,40116,110,39,8267749,"c(-123.1275046, 39.366552)"
USGS,11471099,POTTER VALLEY PH (TR ONLY) NR POTTER VALLEY CA,ST,39.36155219,-123.1283379,F,NAD83,NA,NA,NA,18010110,dv,00060,00003,217369,1987-09-30,2019-09-30,11687,32,39,8267749,"c(-123.1283379, 39.36155219)"
USGS,11471100,POTTER VALLEY IRRIG CN 5+6 NR POTTER VALLEY CA,ST,39.36155219,-123.1283379,F,NAD83,NA,NA,NA,18010110,dv,00060,00003,217368,1975-10-01,2019-09-30,13871,44,39,8267749,"c(-123.1283379, 39.36155219)"
USGS,11471105,POTTER VALLEY IRRIG CN E5 NR POTTER VALLEY CA,ST,39.36155219,-123.1283379,F,NAD83,NA,NA,NA,18010110,dv,00060,00003,217365,1975-10-01,2019-09-30,14244,44,39,8267749,"c(-123.1283379, 39.36155219)"
USGS,11471106,POTTER VALLEY IRRIG CN E6 NR POTTER VALLEY CA,ST,39.36155219,-123.1283379,F,NAD83,NA,NA,NA,18010110,dv,00060,00003,217371,1975-10-01,2019-09-30,13880,44,39,8267749,"c(-123.1283379, 39.36155219)"
USGS,11471500,EEL R A VAN ARSDALE DAM NR POTTER VALLEY CA,ST,39.38849566,-123.1161157,F,NAD83,NA,NA,NA,18010103,dv,00060,00003,217358,1909-12-01,2019-09-30,39902,110,39,8307546,"c(-123.1161157, 39.38849566)"
USGS,11472150,EEL R NR DOS RIOS CA,ST,39.62487958,-123.3414017,F,NAD83, 1001.28,.01,NGVD29,18010103,dv,00060,00003,11611,1966-10-01,1994-12-31,10319,28,14,8303456,"c(-123.3414017, 39.62487958)"
USGS,11472200,OUTLET C NR LONGVALE CA,ST,39.6179353,-123.3566796,F,NAD83, 1018.14,.01,NGVD29,18010103,dv,00060,00003,11616,1956-10-01,1994-11-06,13885,38,14,8303480,"c(-123.3566796, 39.6179353)"
USGS,11472800,MF EEL R AB BLACK BUTTE R NR COVELO CA,ST,39.8290433,-123.070842,S,NAD83, 1498.90,.01,NGVD29,18010104,dv,00060,00003,11626,1967-10-01,2005-09-29,2555,38,25,8294891,"c(-123.070842, 39.8290433)"
USGS,11474780,KEKAWAKA C BL KEKAWAKA C PH DIV NR ZENIA CA,ST,40.11014836,-123.4675244,F,NAD83, 1480, 20,NGVD29,18010105,dv,00060,00003,217336,1990-01-17,2001-09-30,4275,11,21,2706945,"c(-123.4675244, 40.11014836)"
USGS,11475000,EEL R A FORT SEWARD CA,ST,40.2182,-123.63253,F,NAD83, 217.26,.01,NGVD29,18010105,dv,00060,00003,11677,1955-09-01,2020-11-17,23820,65,40,2706571,"c(-123.63253, 40.2182)"
USGS,11475610,CAHTO C NR LAYTONVILLE CA,ST,39.6715454,-123.4983497,S,NAD83, 1650, 20,NGVD29,18010106,dv,00060,00003,11697,2007-10-01,2017-10-31,3684,10,37,8288668,"c(-123.4983497, 39.6715454)"
USGS,11477425,MILL C BL DIV DAM NR DINSMORE CA,ST,40.46430877,-123.6008694,S,NAD83, 3660, 40,NGVD29,18010105,dv,00060,00003,217333,1990-10-01,2019-09-30,4095,29,39,2705651,"c(-123.6008694, 40.46430877)"
USGS,11477450,SULPHUR C BL DIV DAM NR DINSMORE CA,ST,40.46375317,-123.605314,S,NAD83, 3660, 40,NGVD29,18010105,dv,00060,00003,217332,1990-10-01,2019-09-30,3973,29,39,2705657,"c(-123.605314, 40.46375317)"
USGS,11480410,MAD R BL RUTH RES NR FOREST GLEN CA,ST,40.37097808,-123.4361411,F,NAD83,NA,NA,NA,18010102,dv,00060,00003,217243,1980-10-01,2019-09-30,14243,39,39,8319981,"c(-123.4361411, 40.37097808)"
USGS,11480500,MAD R NR FOREST GLEN CA,ST,40.45819874,-123.5108673,F,NAD83, 2408.18,.01,NGVD29,18010102,dv,00060,00003,11755,1953-10-01,1994-11-09,15015,41,14,8319947,"c(-123.5108673, 40.45819874)"
USGS,11481000,MAD R NR ARCATA CA,ST,40.9098497,-124.0606183,F,NAD83, 12.79,.01,NGVD29,18010102,dv,00060,00003,11768,1910-10-01,2020-11-17,26711,110,40,8316811,"c(-124.0606183, 40.9098497)"
USGS,11512000,FALL C A COPCO CA,ST,41.97486349,-122.3644638,F,NAD83, 2362.77,.01,NGVD29,18010206,dv,00060,00003,11802,1933-04-01,2005-09-30,10562,72,25,361465,"c(-122.3644638, 41.97486349)"
USGS,11516530,KLAMATH R BL IRON GATE DAM CA,ST,41.92791865,-122.4441882,F,NAD83, 2162.44,.01,NGVD29,18010206,dv,00060,00003,11810,1960-10-01,2020-11-17,21963,60,40,361671,"c(-122.4441882, 41.92791865)"
USGS,11517000,SHASTA R NR  MONTAGUE CA,ST,41.70903196,-122.5380787,S,NAD83, 2458.00, 33,NGVD29,18010207,dv,00060,00003,11822,1911-10-01,2020-11-17,13195,109,40,3917252,"c(-122.5380787, 41.70903196)"
USGS,11517500,SHASTA R NR YREKA CA,ST,41.8229179,-122.5955813,F,NAD83, 2000.00, 33,NGVD29,18010207,dv,00060,00003,11833,1933-10-01,2020-11-17,30747,87,40,3917058,"c(-122.5955813, 41.8229179)"
